Borewell_ID,Year,Month,Day,Rainfall_mm,GW_Level_m,Prev_Day_GW,Prev_7Day_GW,temperature,latitude,longitude
borewell_1,2020,11,25,7.33,15.0,15.0,15.0,27.5,13.0827,80.2707
borewell_1,2020,11,26,5.21,15.0,15.0,15.0,36.0,13.0827,80.2707
borewell_1,2020,11,27,11.06,15.0,15.0,15.0,27.0,13.0827,80.2707
borewell_1,2020,11,28,3.98,15.0,15.0,15.0,26.4,13.0827,80.2707
borewell_1,2020,11,29,9.43,15.0,15.0,15.0,33.5,13.0827,80.2707
borewell_1,2020,11,30,9.06,15.0,15.0,15.0,32.4,13.0827,80.2707
borewell_1,2020,12,1,4.4,15.0,15.0,15.0,31.9,13.0827,80.2707
borewell_1,2020,12,2,1.66,15.0,15.0,15.0,31.9,13.0827,80.2707
borewell_1,2020,12,3,1.92,15.0,15.0,15.0,30.0,13.0827,80.2707
borewell_1,2020,12,4,2.3,14.998,15.0,15.0,27.3,13.0827,80.2707
borewell_1,2020,12,5,1.53,15.0,14.998,15.0,30.2,13.0827,80.2707
borewell_1,2020,12,6,1.95,15.0,15.0,15.0,28.0,13.0827,80.2707
borewell_1,2020,12,7,3.15,15.0,15.0,15.0,32.9,13.0827,80.2707
borewell_1,2020,12,8,4.58,15.0,15.0,15.0,29.6,13.0827,80.2707
borewell_1,2020,12,9,1.15,14.984,15.0,15.0,27.5,13.0827,80.2707
borewell_1,2020,12,10,3.91,14.999,14.984,15.0,29.0,13.0827,80.2707
borewell_1,2020,12,11,0.05,14.98,14.999,14.998,31.2,13.0827,80.2707
borewell_1,2020,12,12,1.97,14.988,14.98,15.0,28.3,13.0827,80.2707
borewell_1,2020,12,13,3.73,15.0,14.988,15.0,27.5,13.0827,80.2707
borewell_1,2020,12,14,3.5,15.0,15.0,15.0,30.7,13.0827,80.2707
borewell_1,2020,12,15,1.42,15.0,15.0,15.0,30.7,13.0827,80.2707
borewell_1,2020,12,16,0.3,14.984,15.0,14.984,28.5,13.0827,80.2707
borewell_1,2020,12,17,0.77,14.974,14.984,14.999,28.6,13.0827,80.2707
borewell_1,2020,12,18,2.55,14.977,14.974,14.98,30.7,13.0827,80.2707
borewell_1,2020,12,19,1.94,14.974,14.977,14.988,25.7,13.0827,80.2707
borewell_1,2020,12,20,1.92,14.982,14.974,15.0,25.8,13.0827,80.2707
borewell_1,2020,12,21,1.51,14.98,14.982,15.0,27.8,13.0827,80.2707
borewell_1,2020,12,22,0.29,14.96,14.98,15.0,29.4,13.0827,80.2707
borewell_1,2020,12,23,2.68,14.967,14.96,14.984,30.9,13.0827,80.2707
borewell_1,2020,12,24,4.17,14.982,14.967,14.974,34.4,13.0827,80.2707
borewell_1,2020,12,25,1.61,14.974,14.982,14.977,32.6,13.0827,80.2707
borewell_1,2020,12,26,1.2,14.973,14.974,14.974,29.5,13.0827,80.2707
borewell_1,2020,12,27,0.4,14.966,14.973,14.982,29.9,13.0827,80.2707
borewell_1,2020,12,28,3.29,14.976,14.966,14.98,27.0,13.0827,80.2707
borewell_1,2020,12,29,1.64,14.982,14.976,14.96,29.9,13.0827,80.2707
borewell_1,2020,12,30,2.95,14.989,14.982,14.967,29.1,13.0827,80.2707
borewell_1,2020,12,31,2.05,14.981,14.989,14.982,31.0,13.0827,80.2707
borewell_1,2021,1,1,1.61,14.976,14.981,14.974,27.5,13.0827,80.2707
borewell_1,2021,1,2,1.01,14.968,14.976,14.973,31.6,13.0827,80.2707
borewell_1,2021,1,3,2.59,14.971,14.968,14.966,34.6,13.0827,80.2707
borewell_1,2021,1,4,3.59,14.988,14.971,14.976,29.7,13.0827,80.2707
borewell_1,2021,1,5,3.5,15.0,14.988,14.982,31.2,13.0827,80.2707
borewell_1,2021,1,6,4.43,15.0,15.0,14.989,32.1,13.0827,80.2707
borewell_1,2021,1,7,4.14,15.0,15.0,14.981,28.8,13.0827,80.2707
borewell_1,2021,1,8,1.3,14.984,15.0,14.976,30.7,13.0827,80.2707
borewell_1,2021,1,9,3.82,14.994,14.984,14.968,30.0,13.0827,80.2707
borewell_1,2021,1,10,0.35,14.983,14.994,14.971,30.3,13.0827,80.2707
borewell_1,2021,1,11,0.22,14.974,14.983,14.988,27.7,13.0827,80.2707
borewell_1,2021,1,12,2.86,14.991,14.974,15.0,30.1,13.0827,80.2707
borewell_1,2021,1,13,0.79,14.988,14.991,15.0,31.5,13.0827,80.2707
borewell_1,2021,1,14,2.88,15.0,14.988,15.0,34.4,13.0827,80.2707
borewell_1,2021,1,15,3.98,15.0,15.0,14.984,32.9,13.0827,80.2707
borewell_1,2021,1,16,2.88,15.0,15.0,14.994,36.0,13.0827,80.2707
borewell_1,2021,1,17,4.37,15.0,15.0,14.983,27.7,13.0827,80.2707
borewell_1,2021,1,18,4.38,15.0,15.0,14.974,32.6,13.0827,80.2707
borewell_1,2021,1,19,1.1,15.0,15.0,14.991,30.6,13.0827,80.2707
borewell_1,2021,1,20,3.65,15.0,15.0,14.988,36.0,13.0827,80.2707
borewell_1,2021,1,21,2.36,15.0,15.0,15.0,27.6,13.0827,80.2707
borewell_1,2021,1,22,0.69,14.995,15.0,15.0,27.5,13.0827,80.2707
borewell_1,2021,1,23,2.17,14.992,14.995,15.0,28.2,13.0827,80.2707
borewell_1,2021,1,24,0.94,14.979,14.992,15.0,24.0,13.0827,80.2707
borewell_1,2021,1,25,3.36,14.985,14.979,15.0,28.4,13.0827,80.2707
borewell_1,2021,1,26,3.71,14.998,14.985,15.0,27.7,13.0827,80.2707
borewell_1,2021,1,27,4.26,15.0,14.998,15.0,30.5,13.0827,80.2707
borewell_1,2021,1,28,4.41,15.0,15.0,15.0,31.0,13.0827,80.2707
borewell_1,2021,1,29,3.5,15.0,15.0,14.995,35.6,13.0827,80.2707
borewell_1,2021,1,30,0.42,14.979,15.0,14.992,32.9,13.0827,80.2707
borewell_1,2021,1,31,1.85,14.972,14.979,14.979,28.3,13.0827,80.2707
borewell_1,2021,2,1,3.09,14.973,14.972,14.985,27.3,13.0827,80.2707
borewell_1,2021,2,2,3.85,14.993,14.973,14.998,31.5,13.0827,80.2707
borewell_1,2021,2,3,4.68,15.0,14.993,15.0,26.0,13.0827,80.2707
borewell_1,2021,2,4,1.17,14.986,15.0,15.0,35.5,13.0827,80.2707
borewell_1,2021,2,5,1.36,14.983,14.986,15.0,33.5,13.0827,80.2707
borewell_1,2021,2,6,4.55,15.0,14.983,14.979,28.6,13.0827,80.2707
borewell_1,2021,2,7,4.09,15.0,15.0,14.972,24.9,13.0827,80.2707
borewell_1,2021,2,8,3.45,15.0,15.0,14.973,34.1,13.0827,80.2707
borewell_1,2021,2,9,0.27,14.978,15.0,14.993,29.7,13.0827,80.2707
borewell_1,2021,2,10,3.21,14.985,14.978,15.0,33.7,13.0827,80.2707
borewell_1,2021,2,11,1.73,14.99,14.985,14.986,25.2,13.0827,80.2707
borewell_1,2021,2,12,4.97,15.0,14.99,14.983,28.2,13.0827,80.2707
borewell_1,2021,2,13,4.87,15.0,15.0,15.0,30.0,13.0827,80.2707
borewell_1,2021,2,14,2.29,14.996,15.0,15.0,30.1,13.0827,80.2707
borewell_1,2021,2,15,0.99,14.99,14.996,15.0,28.6,13.0827,80.2707
borewell_1,2021,2,16,1.19,14.974,14.99,14.978,31.9,13.0827,80.2707
borewell_1,2021,2,17,4.36,15.0,14.974,14.985,26.8,13.0827,80.2707
borewell_1,2021,2,18,4.47,15.0,15.0,14.99,29.6,13.0827,80.2707
borewell_1,2021,2,19,1.47,14.987,15.0,15.0,30.4,13.0827,80.2707
borewell_1,2021,2,20,0.02,14.975,14.987,15.0,31.5,13.0827,80.2707
borewell_1,2021,2,21,4.19,15.0,14.975,14.996,32.1,13.0827,80.2707
borewell_1,2021,2,22,2.4,14.995,15.0,14.99,26.6,13.0827,80.2707
borewell_1,2021,2,23,1.97,14.986,14.995,14.974,25.4,13.0827,80.2707
borewell_1,2021,2,24,4.13,15.0,14.986,15.0,33.8,13.0827,80.2707
borewell_1,2021,2,25,3.18,15.0,15.0,15.0,31.0,13.0827,80.2707
borewell_1,2021,2,26,2.58,15.0,15.0,14.987,27.8,13.0827,80.2707
borewell_1,2021,2,27,1.15,14.996,15.0,14.975,34.7,13.0827,80.2707
borewell_1,2021,2,28,0.15,14.981,14.996,15.0,30.3,13.0827,80.2707
borewell_1,2021,3,1,1.19,14.969,14.981,14.995,33.5,13.0827,80.2707
borewell_1,2021,3,2,2.3,14.967,14.969,14.986,30.2,13.0827,80.2707
borewell_1,2021,3,3,1.57,14.957,14.967,15.0,36.0,13.0827,80.2707
borewell_1,2021,3,4,2.77,14.959,14.957,15.0,35.3,13.0827,80.2707
borewell_1,2021,3,5,0.9,14.956,14.959,15.0,29.3,13.0827,80.2707
borewell_1,2021,3,6,3.22,14.968,14.956,14.996,32.9,13.0827,80.2707
borewell_1,2021,3,7,1.35,14.971,14.968,14.981,31.9,13.0827,80.2707
borewell_1,2021,3,8,2.85,14.978,14.971,14.969,34.1,13.0827,80.2707
borewell_1,2021,3,9,3.06,14.99,14.978,14.967,27.1,13.0827,80.2707
borewell_1,2021,3,10,1.37,14.976,14.99,14.957,32.1,13.0827,80.2707
borewell_1,2021,3,11,0.59,14.965,14.976,14.959,33.2,13.0827,80.2707
borewell_1,2021,3,12,4.86,15.0,14.965,14.956,24.7,13.0827,80.2707
borewell_1,2021,3,13,1.07,14.998,15.0,14.968,26.5,13.0827,80.2707
borewell_1,2021,3,14,3.13,15.0,14.998,14.971,24.0,13.0827,80.2707
borewell_1,2021,3,15,2.27,15.0,15.0,14.978,29.2,13.0827,80.2707
borewell_1,2021,3,16,4.05,15.0,15.0,14.99,32.2,13.0827,80.2707
borewell_1,2021,3,17,4.76,15.0,15.0,14.976,34.5,13.0827,80.2707
borewell_1,2021,3,18,1.66,14.993,15.0,14.965,30.2,13.0827,80.2707
borewell_1,2021,3,19,1.28,14.994,14.993,15.0,34.9,13.0827,80.2707
borewell_1,2021,3,20,1.29,14.98,14.994,14.998,25.9,13.0827,80.2707
borewell_1,2021,3,21,0.5,14.961,14.98,15.0,24.9,13.0827,80.2707
borewell_1,2021,3,22,1.18,14.961,14.961,15.0,29.8,13.0827,80.2707
borewell_1,2021,3,23,0.69,14.957,14.961,15.0,31.2,13.0827,80.2707
borewell_1,2021,3,24,4.62,14.973,14.957,15.0,29.9,13.0827,80.2707
borewell_1,2021,3,25,1.77,14.973,14.973,14.993,24.0,13.0827,80.2707
borewell_1,2021,3,26,3.69,14.993,14.973,14.994,29.7,13.0827,80.2707
borewell_1,2021,3,27,3.37,15.0,14.993,14.98,26.1,13.0827,80.2707
borewell_1,2021,3,28,3.96,15.0,15.0,14.961,32.0,13.0827,80.2707
borewell_1,2021,3,29,4.11,15.0,15.0,14.961,31.1,13.0827,80.2707
borewell_1,2021,3,30,0.93,14.984,15.0,14.957,27.2,13.0827,80.2707
borewell_1,2021,3,31,2.96,14.996,14.984,14.973,28.5,13.0827,80.2707
borewell_1,2021,4,1,4.01,15.0,14.996,14.973,26.8,13.0827,80.2707
borewell_1,2021,4,2,1.07,14.985,15.0,14.993,29.8,13.0827,80.2707
borewell_1,2021,4,3,3.89,15.0,14.985,15.0,32.9,13.0827,80.2707
borewell_1,2021,4,4,1.13,14.993,15.0,15.0,27.0,13.0827,80.2707
borewell_1,2021,4,5,2.25,14.987,14.993,15.0,31.5,13.0827,80.2707
borewell_1,2021,4,6,2.56,15.0,14.987,14.984,28.4,13.0827,80.2707
borewell_1,2021,4,7,1.35,14.994,15.0,14.996,27.6,13.0827,80.2707
borewell_1,2021,4,8,3.98,15.0,14.994,15.0,29.7,13.0827,80.2707
borewell_1,2021,4,9,0.8,14.989,15.0,14.985,26.9,13.0827,80.2707
borewell_1,2021,4,10,2.01,14.998,14.989,15.0,28.3,13.0827,80.2707
borewell_1,2021,4,11,1.2,14.997,14.998,14.993,26.4,13.0827,80.2707
borewell_1,2021,4,12,1.01,14.995,14.997,14.987,35.9,13.0827,80.2707
borewell_1,2021,4,13,3.5,15.0,14.995,15.0,30.1,13.0827,80.2707
borewell_1,2021,4,14,1.19,14.987,15.0,14.994,27.9,13.0827,80.2707
borewell_1,2021,4,15,2.9,14.994,14.987,15.0,30.6,13.0827,80.2707
borewell_1,2021,4,16,1.27,14.978,14.994,14.989,29.7,13.0827,80.2707
borewell_1,2021,4,17,1.32,14.973,14.978,14.998,29.3,13.0827,80.2707
borewell_1,2021,4,18,2.34,14.981,14.973,14.997,31.8,13.0827,80.2707
borewell_1,2021,4,19,3.28,14.987,14.981,14.995,32.3,13.0827,80.2707
borewell_1,2021,4,20,1.01,14.982,14.987,15.0,28.4,13.0827,80.2707
borewell_1,2021,4,21,4.78,15.0,14.982,14.987,28.3,13.0827,80.2707
borewell_1,2021,4,22,2.56,15.0,15.0,14.994,29.2,13.0827,80.2707
borewell_1,2021,4,23,0.71,14.978,15.0,14.978,24.0,13.0827,80.2707
borewell_1,2021,4,24,4.47,15.0,14.978,14.973,25.5,13.0827,80.2707
borewell_1,2021,4,25,4.91,15.0,15.0,14.981,34.1,13.0827,80.2707
borewell_1,2021,4,26,3.43,15.0,15.0,14.987,34.9,13.0827,80.2707
borewell_1,2021,4,27,0.46,14.975,15.0,14.982,29.3,13.0827,80.2707
borewell_1,2021,4,28,3.7,15.0,14.975,15.0,31.7,13.0827,80.2707
borewell_1,2021,4,29,4.01,15.0,15.0,15.0,30.9,13.0827,80.2707
borewell_1,2021,4,30,4.12,15.0,15.0,14.978,36.0,13.0827,80.2707
borewell_1,2021,5,1,3.61,15.0,15.0,15.0,33.4,13.0827,80.2707
borewell_1,2021,5,2,1.11,14.989,15.0,15.0,29.6,13.0827,80.2707
borewell_1,2021,5,3,0.26,14.967,14.989,15.0,27.1,13.0827,80.2707
borewell_1,2021,5,4,2.46,14.973,14.967,14.975,25.2,13.0827,80.2707
borewell_1,2021,5,5,1.41,14.964,14.973,15.0,30.6,13.0827,80.2707
borewell_1,2021,5,6,4.47,14.987,14.964,15.0,27.7,13.0827,80.2707
borewell_1,2021,5,7,0.51,14.964,14.987,15.0,25.7,13.0827,80.2707
borewell_1,2021,5,8,2.78,14.981,14.964,15.0,28.1,13.0827,80.2707
borewell_1,2021,5,9,3.08,14.996,14.981,14.989,26.8,13.0827,80.2707
borewell_1,2021,5,10,1.75,14.985,14.996,14.967,35.1,13.0827,80.2707
borewell_1,2021,5,11,3.71,14.994,14.985,14.973,32.6,13.0827,80.2707
borewell_1,2021,5,12,3.4,15.0,14.994,14.964,30.0,13.0827,80.2707
borewell_1,2021,5,13,4.43,15.0,15.0,14.987,34.4,13.0827,80.2707
borewell_1,2021,5,14,3.15,15.0,15.0,14.964,30.2,13.0827,80.2707
borewell_1,2021,5,15,0.42,14.99,15.0,14.981,27.4,13.0827,80.2707
borewell_1,2021,5,16,1.91,14.99,14.99,14.996,34.6,13.0827,80.2707
borewell_1,2021,5,17,1.42,14.987,14.99,14.985,31.6,13.0827,80.2707
borewell_1,2021,5,18,0.6,14.972,14.987,14.994,26.9,13.0827,80.2707
borewell_1,2021,5,19,4.78,15.0,14.972,15.0,29.4,13.0827,80.2707
borewell_1,2021,5,20,3.95,15.0,15.0,15.0,27.4,13.0827,80.2707
borewell_1,2021,5,21,4.43,15.0,15.0,15.0,25.9,13.0827,80.2707
borewell_1,2021,5,22,0.63,14.982,15.0,14.99,32.8,13.0827,80.2707
borewell_1,2021,5,23,4.44,15.0,14.982,14.99,35.7,13.0827,80.2707
borewell_1,2021,5,24,0.59,14.99,15.0,14.987,25.8,13.0827,80.2707
borewell_1,2021,5,25,2.57,14.989,14.99,14.972,31.7,13.0827,80.2707
borewell_1,2021,5,26,4.3,15.0,14.989,15.0,28.0,13.0827,80.2707
borewell_1,2021,5,27,0.19,14.989,15.0,15.0,28.5,13.0827,80.2707
borewell_1,2021,5,28,2.87,14.989,14.989,15.0,28.2,13.0827,80.2707
borewell_1,2021,5,29,3.02,14.993,14.989,14.982,27.4,13.0827,80.2707
borewell_1,2021,5,30,0.72,14.971,14.993,15.0,30.1,13.0827,80.2707
borewell_1,2021,5,31,4.24,14.989,14.971,14.99,27.5,13.0827,80.2707
borewell_1,2021,6,1,9.51,15.0,14.989,14.989,30.8,13.0827,80.2707
borewell_1,2021,6,2,31.94,15.0,15.0,15.0,29.8,13.0827,80.2707
borewell_1,2021,6,3,8.19,15.0,15.0,14.989,29.3,13.0827,80.2707
borewell_1,2021,6,4,31.84,15.0,15.0,14.989,27.3,13.0827,80.2707
borewell_1,2021,6,5,20.16,15.0,15.0,14.993,28.3,13.0827,80.2707
borewell_1,2021,6,6,10.28,15.0,15.0,14.971,32.3,13.0827,80.2707
borewell_1,2021,6,7,17.93,15.0,15.0,14.989,31.5,13.0827,80.2707
borewell_1,2021,6,8,11.76,15.0,15.0,15.0,27.1,13.0827,80.2707
borewell_1,2021,6,9,39.42,15.0,15.0,15.0,30.3,13.0827,80.2707
borewell_1,2021,6,10,22.49,15.0,15.0,15.0,32.3,13.0827,80.2707
borewell_1,2021,6,11,15.59,15.0,15.0,15.0,25.0,13.0827,80.2707
borewell_1,2021,6,12,24.71,15.0,15.0,15.0,31.6,13.0827,80.2707
borewell_1,2021,6,13,5.82,15.0,15.0,15.0,28.0,13.0827,80.2707
borewell_1,2021,6,14,17.98,15.0,15.0,15.0,31.7,13.0827,80.2707
borewell_1,2021,6,15,15.03,15.0,15.0,15.0,27.7,13.0827,80.2707
borewell_1,2021,6,16,31.59,15.0,15.0,15.0,24.6,13.0827,80.2707
borewell_1,2021,6,17,12.73,15.0,15.0,15.0,25.1,13.0827,80.2707
borewell_1,2021,6,18,12.27,15.0,15.0,15.0,30.1,13.0827,80.2707
borewell_1,2021,6,19,10.36,15.0,15.0,15.0,30.8,13.0827,80.2707
borewell_1,2021,6,20,32.07,15.0,15.0,15.0,27.3,13.0827,80.2707
borewell_1,2021,6,21,20.2,15.0,15.0,15.0,31.9,13.0827,80.2707
borewell_1,2021,6,22,28.14,15.0,15.0,15.0,25.0,13.0827,80.2707
borewell_1,2021,6,23,29.35,15.0,15.0,15.0,29.8,13.0827,80.2707
borewell_1,2021,6,24,19.6,15.0,15.0,15.0,26.4,13.0827,80.2707
borewell_1,2021,6,25,20.34,15.0,15.0,15.0,28.0,13.0827,80.2707
borewell_1,2021,6,26,23.69,15.0,15.0,15.0,30.1,13.0827,80.2707
borewell_1,2021,6,27,36.22,15.0,15.0,15.0,27.4,13.0827,80.2707
borewell_1,2021,6,28,24.12,15.0,15.0,15.0,28.8,13.0827,80.2707
borewell_1,2021,6,29,34.96,15.0,15.0,15.0,33.0,13.0827,80.2707
borewell_1,2021,6,30,35.58,15.0,15.0,15.0,28.3,13.0827,80.2707
borewell_1,2021,7,1,17.83,15.0,15.0,15.0,32.5,13.0827,80.2707
borewell_1,2021,7,2,39.36,15.0,15.0,15.0,26.6,13.0827,80.2707
borewell_1,2021,7,3,24.1,15.0,15.0,15.0,31.6,13.0827,80.2707
borewell_1,2021,7,4,39.09,15.0,15.0,15.0,34.3,13.0827,80.2707
borewell_1,2021,7,5,6.71,15.0,15.0,15.0,24.0,13.0827,80.2707
borewell_1,2021,7,6,25.54,15.0,15.0,15.0,27.6,13.0827,80.2707
borewell_1,2021,7,7,11.56,15.0,15.0,15.0,31.7,13.0827,80.2707
borewell_1,2021,7,8,13.74,15.0,15.0,15.0,29.4,13.0827,80.2707
borewell_1,2021,7,9,9.35,15.0,15.0,15.0,31.1,13.0827,80.2707
borewell_1,2021,7,10,18.0,15.0,15.0,15.0,28.2,13.0827,80.2707
borewell_1,2021,7,11,32.07,15.0,15.0,15.0,30.3,13.0827,80.2707
borewell_1,2021,7,12,9.09,15.0,15.0,15.0,29.5,13.0827,80.2707
borewell_1,2021,7,13,32.59,15.0,15.0,15.0,33.5,13.0827,80.2707
borewell_1,2021,7,14,5.21,15.0,15.0,15.0,30.8,13.0827,80.2707
borewell_1,2021,7,15,31.39,15.0,15.0,15.0,31.0,13.0827,80.2707
borewell_1,2021,7,16,29.96,15.0,15.0,15.0,28.8,13.0827,80.2707
borewell_1,2021,7,17,17.01,15.0,15.0,15.0,28.5,13.0827,80.2707
borewell_1,2021,7,18,7.27,15.0,15.0,15.0,28.7,13.0827,80.2707
borewell_1,2021,7,19,24.61,15.0,15.0,15.0,31.2,13.0827,80.2707
borewell_1,2021,7,20,9.36,15.0,15.0,15.0,28.7,13.0827,80.2707
borewell_1,2021,7,21,31.52,15.0,15.0,15.0,30.9,13.0827,80.2707
borewell_1,2021,7,22,6.82,15.0,15.0,15.0,36.0,13.0827,80.2707
borewell_1,2021,7,23,16.75,15.0,15.0,15.0,32.6,13.0827,80.2707
borewell_1,2021,7,24,24.46,15.0,15.0,15.0,29.0,13.0827,80.2707
borewell_1,2021,7,25,39.16,15.0,15.0,15.0,33.6,13.0827,80.2707
borewell_1,2021,7,26,9.49,15.0,15.0,15.0,28.8,13.0827,80.2707
borewell_1,2021,7,27,19.68,15.0,15.0,15.0,24.0,13.0827,80.2707
borewell_1,2021,7,28,31.53,15.0,15.0,15.0,27.0,13.0827,80.2707
borewell_1,2021,7,29,15.23,15.0,15.0,15.0,24.4,13.0827,80.2707
borewell_1,2021,7,30,24.34,15.0,15.0,15.0,28.9,13.0827,80.2707
borewell_1,2021,7,31,26.75,15.0,15.0,15.0,30.1,13.0827,80.2707
borewell_1,2021,8,1,30.11,15.0,15.0,15.0,35.0,13.0827,80.2707
borewell_1,2021,8,2,36.98,15.0,15.0,15.0,31.0,13.0827,80.2707
borewell_1,2021,8,3,20.11,15.0,15.0,15.0,29.3,13.0827,80.2707
borewell_1,2021,8,4,19.61,15.0,15.0,15.0,32.5,13.0827,80.2707
borewell_1,2021,8,5,9.21,15.0,15.0,15.0,24.0,13.0827,80.2707
borewell_1,2021,8,6,5.76,15.0,15.0,15.0,30.7,13.0827,80.2707
borewell_1,2021,8,7,28.25,15.0,15.0,15.0,32.3,13.0827,80.2707
borewell_1,2021,8,8,20.02,15.0,15.0,15.0,25.6,13.0827,80.2707
borewell_1,2021,8,9,13.33,15.0,15.0,15.0,33.4,13.0827,80.2707
borewell_1,2021,8,10,22.98,15.0,15.0,15.0,31.0,13.0827,80.2707
borewell_1,2021,8,11,29.12,15.0,15.0,15.0,28.8,13.0827,80.2707
borewell_1,2021,8,12,33.4,15.0,15.0,15.0,31.9,13.0827,80.2707
borewell_1,2021,8,13,7.55,15.0,15.0,15.0,36.0,13.0827,80.2707
borewell_1,2021,8,14,36.6,15.0,15.0,15.0,30.5,13.0827,80.2707
borewell_1,2021,8,15,25.78,15.0,15.0,15.0,30.7,13.0827,80.2707
borewell_1,2021,8,16,14.31,15.0,15.0,15.0,28.6,13.0827,80.2707
borewell_1,2021,8,17,7.33,15.0,15.0,15.0,27.5,13.0827,80.2707
borewell_1,2021,8,18,15.11,15.0,15.0,15.0,32.5,13.0827,80.2707
borewell_1,2021,8,19,5.24,15.0,15.0,15.0,27.4,13.0827,80.2707
borewell_1,2021,8,20,23.4,15.0,15.0,15.0,30.2,13.0827,80.2707
borewell_1,2021,8,21,28.21,15.0,15.0,15.0,28.6,13.0827,80.2707
borewell_1,2021,8,22,29.49,15.0,15.0,15.0,31.4,13.0827,80.2707
borewell_1,2021,8,23,28.74,15.0,15.0,15.0,31.0,13.0827,80.2707
borewell_1,2021,8,24,18.3,15.0,15.0,15.0,33.1,13.0827,80.2707
borewell_1,2021,8,25,21.9,15.0,15.0,15.0,28.5,13.0827,80.2707
borewell_1,2021,8,26,39.75,15.0,15.0,15.0,29.2,13.0827,80.2707
borewell_1,2021,8,27,20.43,15.0,15.0,15.0,27.1,13.0827,80.2707
borewell_1,2021,8,28,32.93,15.0,15.0,15.0,28.7,13.0827,80.2707
borewell_1,2021,8,29,6.23,15.0,15.0,15.0,31.1,13.0827,80.2707
borewell_1,2021,8,30,25.72,15.0,15.0,15.0,32.3,13.0827,80.2707
borewell_1,2021,8,31,14.13,15.0,15.0,15.0,27.2,13.0827,80.2707
borewell_1,2021,9,1,32.09,15.0,15.0,15.0,32.6,13.0827,80.2707
borewell_1,2021,9,2,31.46,15.0,15.0,15.0,34.1,13.0827,80.2707
borewell_1,2021,9,3,24.39,15.0,15.0,15.0,31.2,13.0827,80.2707
borewell_1,2021,9,4,12.91,15.0,15.0,15.0,35.6,13.0827,80.2707
borewell_1,2021,9,5,32.72,15.0,15.0,15.0,27.7,13.0827,80.2707
borewell_1,2021,9,6,9.54,15.0,15.0,15.0,26.3,13.0827,80.2707
borewell_1,2021,9,7,37.65,15.0,15.0,15.0,24.7,13.0827,80.2707
borewell_1,2021,9,8,10.41,15.0,15.0,15.0,34.5,13.0827,80.2707
borewell_1,2021,9,9,33.38,15.0,15.0,15.0,32.0,13.0827,80.2707
borewell_1,2021,9,10,23.2,15.0,15.0,15.0,29.8,13.0827,80.2707
borewell_1,2021,9,11,12.68,15.0,15.0,15.0,30.8,13.0827,80.2707
borewell_1,2021,9,12,10.8,15.0,15.0,15.0,26.6,13.0827,80.2707
borewell_1,2021,9,13,29.5,15.0,15.0,15.0,36.0,13.0827,80.2707
borewell_1,2021,9,14,20.52,15.0,15.0,15.0,30.4,13.0827,80.2707
borewell_1,2021,9,15,10.12,15.0,15.0,15.0,30.3,13.0827,80.2707
borewell_1,2021,9,16,26.4,15.0,15.0,15.0,32.2,13.0827,80.2707
borewell_1,2021,9,17,9.28,15.0,15.0,15.0,31.4,13.0827,80.2707
borewell_1,2021,9,18,26.76,15.0,15.0,15.0,30.7,13.0827,80.2707
borewell_1,2021,9,19,18.06,15.0,15.0,15.0,27.6,13.0827,80.2707
borewell_1,2021,9,20,7.5,15.0,15.0,15.0,31.4,13.0827,80.2707
borewell_1,2021,9,21,27.17,15.0,15.0,15.0,35.6,13.0827,80.2707
borewell_1,2021,9,22,23.41,15.0,15.0,15.0,34.0,13.0827,80.2707
borewell_1,2021,9,23,16.26,15.0,15.0,15.0,34.8,13.0827,80.2707
borewell_1,2021,9,24,38.01,15.0,15.0,15.0,28.5,13.0827,80.2707
borewell_1,2021,9,25,7.23,15.0,15.0,15.0,27.0,13.0827,80.2707
borewell_1,2021,9,26,12.44,15.0,15.0,15.0,29.6,13.0827,80.2707
borewell_1,2021,9,27,12.14,15.0,15.0,15.0,30.2,13.0827,80.2707
borewell_1,2021,9,28,14.11,15.0,15.0,15.0,33.3,13.0827,80.2707
borewell_1,2021,9,29,23.47,15.0,15.0,15.0,24.9,13.0827,80.2707
borewell_1,2021,9,30,7.66,15.0,15.0,15.0,34.6,13.0827,80.2707
borewell_1,2021,10,1,13.0,15.0,15.0,15.0,29.5,13.0827,80.2707
borewell_1,2021,10,2,11.29,15.0,15.0,15.0,28.7,13.0827,80.2707
borewell_1,2021,10,3,4.69,15.0,15.0,15.0,27.0,13.0827,80.2707
borewell_1,2021,10,4,11.62,15.0,15.0,15.0,25.0,13.0827,80.2707
borewell_1,2021,10,5,14.42,15.0,15.0,15.0,32.5,13.0827,80.2707
borewell_1,2021,10,6,4.1,15.0,15.0,15.0,30.2,13.0827,80.2707
borewell_1,2021,10,7,3.49,15.0,15.0,15.0,26.1,13.0827,80.2707
borewell_1,2021,10,8,7.63,15.0,15.0,15.0,26.1,13.0827,80.2707
borewell_1,2021,10,9,4.15,15.0,15.0,15.0,29.0,13.0827,80.2707
borewell_1,2021,10,10,13.31,15.0,15.0,15.0,35.0,13.0827,80.2707
borewell_1,2021,10,11,7.19,15.0,15.0,15.0,29.2,13.0827,80.2707
borewell_1,2021,10,12,10.46,15.0,15.0,15.0,25.5,13.0827,80.2707
borewell_1,2021,10,13,6.22,15.0,15.0,15.0,29.3,13.0827,80.2707
borewell_1,2021,10,14,13.36,15.0,15.0,15.0,29.2,13.0827,80.2707
